BUCKET,DATE,LOG_RET,PRICE,LOG_RET_MPOR,RET_MPOR,EWMA_VOL,EWMA_MEAN,deval,MARGIN_LONG,MARGIN_SHORT,BREACH,COLOR,SIZE
1,2006-10-10,0.00504669996014839,3973,0.005046699853319961,0.005059455892630904,0.015300642140015868,0.002757291065146556,0.15396743117503936,0.046828776974769004,0.0398004081883246,FALSE,black,0.5
2,2006-10-09,5.06069925011512e-4,3953,0.006089800360209931,0.006108380892519083,0.014861163451591422,0.0025103487336545142,0.24986066529409218,0.04709912574351053,0.041054841553246374,FALSE,black,0.5
3,2006-10-06,-5.06070031839941e-4,3951,0.01453173040969282,0.01463782931463986,0.015907166399740134,0.0025189409925827537,0.7869006751541776,0.04736041357938031,0.04128316639320168,FALSE,black,0.5
1,2006-10-05,0.00608980046703836,3953,0.01221690044169908,0.01229183160116154,0.015579746888446563,0.002647926246548531,0.636879841380362,0.047406939983056465,0.04132369812652527,FALSE,black,0.5
2,2006-10-04,0.0089479999744944,3929,0.0040805001171631,0.004088836693042275,0.015124640275515732,0.0023107476786357484,0.11933908080684054,0.047509887090745,0.04142476477722586,FALSE,black,0.5
3,2006-10-03,-0.00282089999983368,3894,-0.00384474343987365,-0.003837361876916523,0.015943523543900284,0.0019857609686611604,-0.37615660450918514,0.04779805149527787,0.04167737794722212,FALSE,black,0.5
1,2006-10-02,-0.00204659985749762,3905,-0.00102384344003997,-0.0010233194911742904,0.0156913584001118,0.0022233905927934636,-0.21340653665499165,0.04812712954985243,0.041972572550533396,FALSE,black,0.5
2,2006-09-29,0.00102275641745765,3913,0.00692399227302706,0.006948018528049493,0.015415146329341727,0.0022408707237165167,0.30996309762977525,0.04845213715842489,0.04227413860722449,FALSE,black,0.5
3,2006-09-28,0,3909,0.018330189225309608,0.018499218342886925,0.016262916691824177,0.0022726600823386824,1.0346607697502404,0.048714858168830526,0.04250399303604012,FALSE,black,0.5
1,2006-09-27,0.00590123585556941,3909,0.02172311953231862,0.0219607843137255,0.016025762723176528,0.0023961590799678007,1.2824681645486142,0.04863082272381875,0.04242677702596748,FALSE,black,0.5
2,2006-09-26,0.0124289533697402,3886,0.00231869226645631,0.0023213825122518905,0.015680380283657584,0.002063653028291701,0.01545776649209951,0.048313721374606065,0.042149296144715694,FALSE,black,0.5
3,2006-09-25,0.00339293030700901,3838,-0.00493828164058256,-0.0049261083743842304,0.016168129764104398,0.0016016596381595789,-0.41464691566910705,0.048633466932291314,0.0424305658566688,FALSE,black,0.5
