FACT_DATE,PRODUCT_GROUP,IM_EUR,MEMBER_TYPE
06/11/2019,EQUITY DERIVATIVES,12472911413,CLIENT
06/11/2019,EQUITY DERIVATIVES,6451354963,HOUSE
06/11/2019,FIXED INCOME DERIVATIVES,7424926274,CLIENT
06/11/2019,FIXED INCOME DERIVATIVES,722028724,HOUSE
06/11/2019,FIXED INCOME DERIVATIVES ETF,10722694,CLIENT
06/11/2019,FIXED INCOME DERIVATIVES ETF,270308,HOUSE
06/11/2019,FX DERIVATIVES,13337617,CLIENT
06/11/2019,GC POOLING,431739382,CLIENT
06/11/2019,GC POOLING,2810603240,HOUSE
06/11/2019,OTC IRS,6636559567,CLIENT
06/11/2019,OTC IRS,4726749801,HOUSE
06/11/2019,PRECIOUS METALS DERIVATIVES,16572216,CLIENT
06/11/2019,PRECIOUS METALS DERIVATIVES,153540284,HOUSE
06/11/2019,SUPPLEMENTARY MARGINS,697871604,CLIENT
06/11/2019,SUPPLEMENTARY MARGINS,694178099,HOUSE
07/11/2019,ASIA COOPERATION PRODUCTS,14675392,CLIENT
07/11/2019,"CASH, REPO, SECLEND BOND",35368517,CLIENT
07/11/2019,"CASH, REPO, SECLEND BOND",939176676,HOUSE
07/11/2019,"CASH, REPO, SECLEND EQUITY",833131386,CLIENT
07/11/2019,"CASH, REPO, SECLEND EQUITY",551995813,HOUSE
07/11/2019,COMMODITY DERIVATIVES,3623491,CLIENT
07/11/2019,COMMODITY DERIVATIVES,3166511,HOUSE
07/11/2019,EQUITY DERIVATIVES,12699440411,CLIENT
07/11/2019,EQUITY DERIVATIVES,6413464245,HOUSE
07/11/2019,FIXED INCOME DERIVATIVES,7458861252,CLIENT
07/11/2019,FIXED INCOME DERIVATIVES,687358482,HOUSE
07/11/2019,FIXED INCOME DERIVATIVES ETF,10199788,CLIENT
07/11/2019,FIXED INCOME DERIVATIVES ETF,265910,HOUSE
07/11/2019,FX DERIVATIVES,13374477,CLIENT
07/11/2019,GC POOLING,509605358,CLIENT
07/11/2019,GC POOLING,3090651719,HOUSE
07/11/2019,OTC IRS,6506032934,CLIENT
07/11/2019,OTC IRS,4657807424,HOUSE
07/11/2019,PRECIOUS METALS DERIVATIVES,36742790,CLIENT
07/11/2019,PRECIOUS METALS DERIVATIVES,230391046,HOUSE
07/11/2019,SUPPLEMENTARY MARGINS,697871604,CLIENT
07/11/2019,SUPPLEMENTARY MARGINS,694178099,HOUSE
08/11/2019,ASIA COOPERATION PRODUCTS,4516389,CLIENT
08/11/2019,"CASH, REPO, SECLEND BOND",35074411,CLIENT
08/11/2019,"CASH, REPO, SECLEND BOND",968451431,HOUSE
08/11/2019,"CASH, REPO, SECLEND EQUITY",757485568,CLIENT
08/11/2019,"CASH, REPO, SECLEND EQUITY",545661944,HOUSE
08/11/2019,COMMODITY DERIVATIVES,3584138,CLIENT
08/11/2019,COMMODITY DERIVATIVES,3133277,HOUSE
08/11/2019,EQUITY DERIVATIVES,12504353312,CLIENT
08/11/2019,EQUITY DERIVATIVES,6331119312,HOUSE
08/11/2019,FIXED INCOME DERIVATIVES,7477906177,CLIENT
08/11/2019,FIXED INCOME DERIVATIVES,719496845,HOUSE
08/11/2019,FIXED INCOME DERIVATIVES ETF,9786866,CLIENT
08/11/2019,FIXED INCOME DERIVATIVES ETF,271946,HOUSE
08/11/2019,FX DERIVATIVES,13298825,CLIENT
08/11/2019,GC POOLING,462717236,CLIENT
08/11/2019,GC POOLING,2695234802,HOUSE
08/11/2019,OTC IRS,6547681669,CLIENT
08/11/2019,OTC IRS,4690842827,HOUSE
08/11/2019,PRECIOUS METALS DERIVATIVES,30677792,CLIENT
08/11/2019,PRECIOUS METALS DERIVATIVES,215927434,HOUSE
08/11/2019,SUPPLEMENTARY MARGINS,740938200,CLIENT
08/11/2019,SUPPLEMENTARY MARGINS,736378752,HOUSE
11/11/2019,ASIA COOPERATION PRODUCTS,13819518,CLIENT
11/11/2019,"CASH, REPO, SECLEND BOND",35729862,CLIENT
11/11/2019,"CASH, REPO, SECLEND BOND",949779200,HOUSE
11/11/2019,"CASH, REPO, SECLEND EQUITY",705977982,CLIENT
11/11/2019,"CASH, REPO, SECLEND EQUITY",487172815,HOUSE
11/11/2019,COMMODITY DERIVATIVES,3561072,CLIENT
11/11/2019,COMMODITY DERIVATIVES,3111566,HOUSE
11/11/2019,EQUITY DERIVATIVES,12635028630,CLIENT
11/11/2019,EQUITY DERIVATIVES,6229666910,HOUSE
11/11/2019,FIXED INCOME DERIVATIVES,7488422079,CLIENT
11/11/2019,FIXED INCOME DERIVATIVES,701100214,HOUSE
11/11/2019,FIXED INCOME DERIVATIVES ETF,9428023,CLIENT
11/11/2019,FIXED INCOME DERIVATIVES ETF,276889,HOUSE
11/11/2019,FX DERIVATIVES,13305004,CLIENT
11/11/2019,GC POOLING,443890378,CLIENT
11/11/2019,GC POOLING,2713609022,HOUSE
11/11/2019,OTC IRS,6545517541,CLIENT
11/11/2019,OTC IRS,4705853856,HOUSE
11/11/2019,PRECIOUS METALS DERIVATIVES,36820456,CLIENT
11/11/2019,PRECIOUS METALS DERIVATIVES,224269087,HOUSE
11/11/2019,SUPPLEMENTARY MARGINS,725647679,CLIENT
11/11/2019,SUPPLEMENTARY MARGINS,749695523,HOUSE
12/11/2019,ASIA COOPERATION PRODUCTS,13519027,CLIENT
12/11/2019,"CASH, REPO, SECLEND BOND",35552490,CLIENT
12/11/2019,"CASH, REPO, SECLEND BOND",917522932,HOUSE
12/11/2019,"CASH, REPO, SECLEND EQUITY",708859785,CLIENT
12/11/2019,"CASH, REPO, SECLEND EQUITY",434119185,HOUSE
12/11/2019,COMMODITY DERIVATIVES,3919932,CLIENT
12/11/2019,COMMODITY DERIVATIVES,3434653,HOUSE
12/11/2019,EQUITY DERIVATIVES,12800656322,CLIENT
12/11/2019,EQUITY DERIVATIVES,6286029995,HOUSE
12/11/2019,FIXED INCOME DERIVATIVES,7555740285,CLIENT
12/11/2019,FIXED INCOME DERIVATIVES,671621408,HOUSE
12/11/2019,FIXED INCOME DERIVATIVES ETF,9584951,CLIENT
12/11/2019,FIXED INCOME DERIVATIVES ETF,278534,HOUSE
12/11/2019,FX DERIVATIVES,13106145,CLIENT
12/11/2019,GC POOLING,549169415,CLIENT
12/11/2019,GC POOLING,2733881686,HOUSE
12/11/2019,OTC IRS,6563023746,CLIENT
12/11/2019,OTC IRS,4667370275,HOUSE
12/11/2019,PRECIOUS METALS DERIVATIVES,36763315,CLIENT
12/11/2019,PRECIOUS METALS DERIVATIVES,192530059,HOUSE
12/11/2019,SUPPLEMENTARY MARGINS,725647679,CLIENT
12/11/2019,SUPPLEMENTARY MARGINS,749695523,HOUSE
13/11/2019,ASIA COOPERATION PRODUCTS,26134708,CLIENT
13/11/2019,"CASH, REPO, SECLEND BOND",35240055,CLIENT
13/11/2019,"CASH, REPO, SECLEND BOND",908624454,HOUSE
13/11/2019,"CASH, REPO, SECLEND EQUITY",709469515,CLIENT
13/11/2019,"CASH, REPO, SECLEND EQUITY",430502304,HOUSE
13/11/2019,COMMODITY DERIVATIVES,3864430,CLIENT
13/11/2019,COMMODITY DERIVATIVES,3349434,HOUSE
13/11/2019,EQUITY DERIVATIVES,13052067528,CLIENT
13/11/2019,EQUITY DERIVATIVES,6391210000,HOUSE
13/11/2019,FIXED INCOME DERIVATIVES,7612067891,CLIENT
13/11/2019,FIXED INCOME DERIVATIVES,659521153,HOUSE
13/11/2019,FIXED INCOME DERIVATIVES ETF,7620462,CLIENT
13/11/2019,FIXED INCOME DERIVATIVES ETF,275912,HOUSE
13/11/2019,FX DERIVATIVES,13223297,CLIENT
13/11/2019,GC POOLING,545842488,CLIENT
13/11/2019,GC POOLING,2652939352,HOUSE
13/11/2019,OTC IRS,6673234578,CLIENT
13/11/2019,OTC IRS,4760758498,HOUSE
13/11/2019,PRECIOUS METALS DERIVATIVES,39750985,CLIENT
13/11/2019,PRECIOUS METALS DERIVATIVES,125485076,HOUSE
13/11/2019,SUPPLEMENTARY MARGINS,990407455,CLIENT
13/11/2019,SUPPLEMENTARY MARGINS,828388978,HOUSE
14/11/2019,ASIA COOPERATION PRODUCTS,3021604,CLIENT
14/11/2019,"CASH, REPO, SECLEND BOND",34861561,CLIENT
14/11/2019,"CASH, REPO, SECLEND BOND",998797276,HOUSE
14/11/2019,"CASH, REPO, SECLEND EQUITY",672231135,CLIENT
14/11/2019,"CASH, REPO, SECLEND EQUITY",417252222,HOUSE
14/11/2019,COMMODITY DERIVATIVES,3866497,CLIENT
14/11/2019,COMMODITY DERIVATIVES,3352681,HOUSE
14/11/2019,EQUITY DERIVATIVES,13191512285,CLIENT
14/11/2019,EQUITY DERIVATIVES,6443896514,HOUSE
14/11/2019,FIXED INCOME DERIVATIVES,7607908465,CLIENT
14/11/2019,FIXED INCOME DERIVATIVES,699829603,HOUSE
14/11/2019,FIXED INCOME DERIVATIVES ETF,8340531,CLIENT
14/11/2019,FIXED INCOME DERIVATIVES ETF,321515,HOUSE
14/11/2019,FX DERIVATIVES,13236411,CLIENT
14/11/2019,GC POOLING,625172365,CLIENT
14/11/2019,GC POOLING,2779292497,HOUSE
14/11/2019,OTC IRS,6705890042,CLIENT
14/11/2019,OTC IRS,4796990618,HOUSE
14/11/2019,PRECIOUS METALS DERIVATIVES,16181644,CLIENT
14/11/2019,PRECIOUS METALS DERIVATIVES,115115506,HOUSE
14/11/2019,SUPPLEMENTARY MARGINS,1065526708,CLIENT
14/11/2019,SUPPLEMENTARY MARGINS,838518937,HOUSE
15/11/2019,ASIA COOPERATION PRODUCTS,2898993,CLIENT
15/11/2019,"CASH, REPO, SECLEND BOND",34827819,CLIENT
15/11/2019,"CASH, REPO, SECLEND BOND",960750844,HOUSE
15/11/2019,"CASH, REPO, SECLEND EQUITY",1139270360,CLIENT
15/11/2019,"CASH, REPO, SECLEND EQUITY",615399247,HOUSE
15/11/2019,COMMODITY DERIVATIVES,3800700,CLIENT
15/11/2019,COMMODITY DERIVATIVES,3303044,HOUSE
15/11/2019,EQUITY DERIVATIVES,13011693005,CLIENT
15/11/2019,EQUITY DERIVATIVES,6464284895,HOUSE
15/11/2019,FIXED INCOME DERIVATIVES,7696406712,CLIENT
15/11/2019,FIXED INCOME DERIVATIVES,715531823,HOUSE
15/11/2019,FIXED INCOME DERIVATIVES ETF,7478046,CLIENT
15/11/2019,FIXED INCOME DERIVATIVES ETF,320064,HOUSE
15/11/2019,FX DERIVATIVES,13224780,CLIENT
15/11/2019,GC POOLING,553042875,CLIENT
15/11/2019,GC POOLING,2970544777,HOUSE
15/11/2019,OTC IRS,6704767322,CLIENT
15/11/2019,OTC IRS,4781348688,HOUSE
15/11/2019,PRECIOUS METALS DERIVATIVES,21855191,CLIENT
15/11/2019,PRECIOUS METALS DERIVATIVES,98923650,HOUSE
15/11/2019,SUPPLEMENTARY MARGINS,1063765310,CLIENT
15/11/2019,SUPPLEMENTARY MARGINS,839405311,HOUSE
18/11/2019,ASIA COOPERATION PRODUCTS,2884514,CLIENT
18/11/2019,"CASH, REPO, SECLEND BOND",36136970,CLIENT
18/11/2019,"CASH, REPO, SECLEND BOND",959392605,HOUSE
18/11/2019,"CASH, REPO, SECLEND EQUITY",1144105614,CLIENT
18/11/2019,"CASH, REPO, SECLEND EQUITY",618471771,HOUSE
18/11/2019,COMMODITY DERIVATIVES,3658986,CLIENT
18/11/2019,COMMODITY DERIVATIVES,3179756,HOUSE
18/11/2019,EQUITY DERIVATIVES,13156420423,CLIENT
18/11/2019,EQUITY DERIVATIVES,6443907510,HOUSE
18/11/2019,FIXED INCOME DERIVATIVES,7505795383,CLIENT
18/11/2019,FIXED INCOME DERIVATIVES,686050108,HOUSE
18/11/2019,FIXED INCOME DERIVATIVES ETF,7652142,CLIENT
18/11/2019,FIXED INCOME DERIVATIVES ETF,388161,HOUSE
18/11/2019,FX DERIVATIVES,13049983,CLIENT
18/11/2019,GC POOLING,538113909,CLIENT
18/11/2019,GC POOLING,2960605957,HOUSE
18/11/2019,OTC IRS,6691062241,CLIENT
18/11/2019,OTC IRS,4772526820,HOUSE
18/11/2019,PRECIOUS METALS DERIVATIVES,16095121,CLIENT
18/11/2019,PRECIOUS METALS DERIVATIVES,91870515,HOUSE
18/11/2019,SUPPLEMENTARY MARGINS,1067318630,CLIENT
18/11/2019,SUPPLEMENTARY MARGINS,819439308,HOUSE
19/11/2019,ASIA COOPERATION PRODUCTS,3432782,CLIENT
19/11/2019,"CASH, REPO, SECLEND BOND",42072834,CLIENT
19/11/2019,"CASH, REPO, SECLEND BOND",972794793,HOUSE
19/11/2019,"CASH, REPO, SECLEND EQUITY",766501183,CLIENT
19/11/2019,"CASH, REPO, SECLEND EQUITY",483821396,HOUSE
19/11/2019,COMMODITY DERIVATIVES,3773499,CLIENT
19/11/2019,COMMODITY DERIVATIVES,3270322,HOUSE
19/11/2019,EQUITY DERIVATIVES,13144562139,CLIENT
19/11/2019,EQUITY DERIVATIVES,6358106042,HOUSE
19/11/2019,FIXED INCOME DERIVATIVES,7444554987,CLIENT
19/11/2019,FIXED INCOME DERIVATIVES,697318471,HOUSE
19/11/2019,FIXED INCOME DERIVATIVES ETF,6374044,CLIENT
19/11/2019,FIXED INCOME DERIVATIVES ETF,402382,HOUSE
19/11/2019,FX DERIVATIVES,13061462,CLIENT
19/11/2019,GC POOLING,464089106,CLIENT
19/11/2019,GC POOLING,2718425554,HOUSE
19/11/2019,OTC IRS,6706411955,CLIENT
19/11/2019,OTC IRS,4755237284,HOUSE
19/11/2019,PRECIOUS METALS DERIVATIVES,15575667,CLIENT
19/11/2019,PRECIOUS METALS DERIVATIVES,90810596,HOUSE
19/11/2019,SUPPLEMENTARY MARGINS,1067318630,CLIENT
19/11/2019,SUPPLEMENTARY MARGINS,819439308,HOUSE
20/11/2019,ASIA COOPERATION PRODUCTS,2883822,CLIENT
20/11/2019,"CASH, REPO, SECLEND BOND",38641994,CLIENT
20/11/2019,"CASH, REPO, SECLEND BOND",939318364,HOUSE
20/11/2019,"CASH, REPO, SECLEND EQUITY",768932578,CLIENT
20/11/2019,"CASH, REPO, SECLEND EQUITY",440673461,HOUSE
20/11/2019,COMMODITY DERIVATIVES,3738788,CLIENT
20/11/2019,COMMODITY DERIVATIVES,3242067,HOUSE
20/11/2019,EQUITY DERIVATIVES,13189101922,CLIENT
20/11/2019,EQUITY DERIVATIVES,6309744493,HOUSE
20/11/2019,FIXED INCOME DERIVATIVES,7320381927,CLIENT
20/11/2019,FIXED INCOME DERIVATIVES,710977105,HOUSE
20/11/2019,FIXED INCOME DERIVATIVES ETF,19055947,CLIENT
20/11/2019,FIXED INCOME DERIVATIVES ETF,401606,HOUSE
20/11/2019,FX DERIVATIVES,13025653,CLIENT
20/11/2019,GC POOLING,444376717,CLIENT
20/11/2019,GC POOLING,2875023184,HOUSE
20/11/2019,OTC IRS,6736880334,CLIENT
20/11/2019,OTC IRS,4780705773,HOUSE
20/11/2019,PRECIOUS METALS DERIVATIVES,20134708,CLIENT
20/11/2019,PRECIOUS METALS DERIVATIVES,110160698,HOUSE
20/11/2019,SUPPLEMENTARY MARGINS,1308310691,CLIENT
20/11/2019,SUPPLEMENTARY MARGINS,838716463,HOUSE
21/11/2019,ASIA COOPERATION PRODUCTS,4556112,CLIENT
21/11/2019,"CASH, REPO, SECLEND BOND",39285741,CLIENT
21/11/2019,"CASH, REPO, SECLEND BOND",990158565,HOUSE
21/11/2019,"CASH, REPO, SECLEND EQUITY",759872464,CLIENT
21/11/2019,"CASH, REPO, SECLEND EQUITY",436460599,HOUSE
21/11/2019,COMMODITY DERIVATIVES,2482441,CLIENT
21/11/2019,COMMODITY DERIVATIVES,2151154,HOUSE
21/11/2019,EQUITY DERIVATIVES,13536055479,CLIENT
21/11/2019,EQUITY DERIVATIVES,6320814427,HOUSE
21/11/2019,FIXED INCOME DERIVATIVES,7269482233,CLIENT
21/11/2019,FIXED INCOME DERIVATIVES,670056789,HOUSE
21/11/2019,FIXED INCOME DERIVATIVES ETF,18891825,CLIENT
21/11/2019,FIXED INCOME DERIVATIVES ETF,425286,HOUSE
21/11/2019,FX DERIVATIVES,13011498,CLIENT
21/11/2019,GC POOLING,470683095,CLIENT
21/11/2019,GC POOLING,2833955300,HOUSE
21/11/2019,OTC IRS,6686165017,CLIENT
21/11/2019,OTC IRS,4757370780,HOUSE
21/11/2019,PRECIOUS METALS DERIVATIVES,18719603,CLIENT
21/11/2019,PRECIOUS METALS DERIVATIVES,109430110,HOUSE
21/11/2019,SUPPLEMENTARY MARGINS,1352757229,CLIENT
21/11/2019,SUPPLEMENTARY MARGINS,848271106,HOUSE
22/11/2019,ASIA COOPERATION PRODUCTS,3288301,CLIENT
22/11/2019,"CASH, REPO, SECLEND BOND",37961012,CLIENT
22/11/2019,"CASH, REPO, SECLEND BOND",1048651852,HOUSE
22/11/2019,"CASH, REPO, SECLEND EQUITY",657350439,CLIENT
22/11/2019,"CASH, REPO, SECLEND EQUITY",411522699,HOUSE
22/11/2019,COMMODITY DERIVATIVES,2458635,CLIENT
22/11/2019,COMMODITY DERIVATIVES,2150075,HOUSE
22/11/2019,EQUITY DERIVATIVES,13333157939,CLIENT
22/11/2019,EQUITY DERIVATIVES,6374153399,HOUSE
22/11/2019,FIXED INCOME DERIVATIVES,7261965253,CLIENT
22/11/2019,FIXED INCOME DERIVATIVES,787229961,HOUSE
22/11/2019,FIXED INCOME DERIVATIVES ETF,9583272,CLIENT
22/11/2019,FIXED INCOME DERIVATIVES ETF,575683,HOUSE
22/11/2019,FX DERIVATIVES,12992952,CLIENT
22/11/2019,GC POOLING,477683061,CLIENT
22/11/2019,GC POOLING,2763927630,HOUSE
22/11/2019,OTC IRS,6698581155,CLIENT
22/11/2019,OTC IRS,4782695161,HOUSE
22/11/2019,PRECIOUS METALS DERIVATIVES,21631497,CLIENT
22/11/2019,PRECIOUS METALS DERIVATIVES,124757377,HOUSE
22/11/2019,SUPPLEMENTARY MARGINS,1411238123,CLIENT
22/11/2019,SUPPLEMENTARY MARGINS,915688250,HOUSE
25/11/2019,ASIA COOPERATION PRODUCTS,2587781,CLIENT
25/11/2019,"CASH, REPO, SECLEND BOND",37154887,CLIENT
25/11/2019,"CASH, REPO, SECLEND BOND",1019195905,HOUSE
25/11/2019,"CASH, REPO, SECLEND EQUITY",603738816,CLIENT
25/11/2019,"CASH, REPO, SECLEND EQUITY",402938928,HOUSE
25/11/2019,COMMODITY DERIVATIVES,4496940,CLIENT
25/11/2019,COMMODITY DERIVATIVES,3847423,HOUSE
25/11/2019,EQUITY DERIVATIVES,13138034478,CLIENT
25/11/2019,EQUITY DERIVATIVES,6111580700,HOUSE
25/11/2019,FIXED INCOME DERIVATIVES,7188822642,CLIENT
25/11/2019,FIXED INCOME DERIVATIVES,768858558,HOUSE
25/11/2019,FIXED INCOME DERIVATIVES ETF,13823418,CLIENT
25/11/2019,FIXED INCOME DERIVATIVES ETF,434803,HOUSE
25/11/2019,FX DERIVATIVES,24104452,CLIENT
25/11/2019,GC POOLING,446250977,CLIENT
25/11/2019,GC POOLING,2934355576,HOUSE
25/11/2019,OTC IRS,6637747966,CLIENT
25/11/2019,OTC IRS,4746404945,HOUSE
25/11/2019,PRECIOUS METALS DERIVATIVES,25262607,CLIENT
25/11/2019,PRECIOUS METALS DERIVATIVES,149855450,HOUSE
25/11/2019,SUPPLEMENTARY MARGINS,1278529146,CLIENT
25/11/2019,SUPPLEMENTARY MARGINS,857516823,HOUSE
26/11/2019,ASIA COOPERATION PRODUCTS,2892522,CLIENT
26/11/2019,"CASH, REPO, SECLEND BOND",36988873,CLIENT
26/11/2019,"CASH, REPO, SECLEND BOND",998228115,HOUSE
26/11/2019,"CASH, REPO, SECLEND EQUITY",628662939,CLIENT
26/11/2019,"CASH, REPO, SECLEND EQUITY",513952373,HOUSE
26/11/2019,COMMODITY DERIVATIVES,4758879,CLIENT
26/11/2019,COMMODITY DERIVATIVES,4082443,HOUSE
26/11/2019,EQUITY DERIVATIVES,13022703291,CLIENT
26/11/2019,EQUITY DERIVATIVES,6139172342,HOUSE
26/11/2019,FIXED INCOME DERIVATIVES,7092292196,CLIENT
26/11/2019,FIXED INCOME DERIVATIVES,772591319,HOUSE
26/11/2019,FIXED INCOME DERIVATIVES ETF,13029968,CLIENT
26/11/2019,FIXED INCOME DERIVATIVES ETF,392292,HOUSE
26/11/2019,FX DERIVATIVES,24275375,CLIENT
26/11/2019,GC POOLING,430416011,CLIENT
26/11/2019,GC POOLING,2873671836,HOUSE
26/11/2019,OTC IRS,6633491108,CLIENT
26/11/2019,OTC IRS,4749801405,HOUSE
26/11/2019,PRECIOUS METALS DERIVATIVES,22130433,CLIENT
26/11/2019,PRECIOUS METALS DERIVATIVES,144478356,HOUSE
26/11/2019,SUPPLEMENTARY MARGINS,1278529146,CLIENT
26/11/2019,SUPPLEMENTARY MARGINS,857516823,HOUSE
27/11/2019,ASIA COOPERATION PRODUCTS,1354561,CLIENT
27/11/2019,"CASH, REPO, SECLEND BOND",37850056,CLIENT
27/11/2019,"CASH, REPO, SECLEND BOND",997450717,HOUSE
27/11/2019,"CASH, REPO, SECLEND EQUITY",684324634,CLIENT
27/11/2019,"CASH, REPO, SECLEND EQUITY",525943455,HOUSE
27/11/2019,COMMODITY DERIVATIVES,4734097,CLIENT
27/11/2019,COMMODITY DERIVATIVES,4060258,HOUSE
27/11/2019,EQUITY DERIVATIVES,13127336029,CLIENT
27/11/2019,EQUITY DERIVATIVES,6159375844,HOUSE
27/11/2019,FIXED INCOME DERIVATIVES,7070863788,CLIENT
27/11/2019,FIXED INCOME DERIVATIVES,749890071,HOUSE
27/11/2019,FIXED INCOME DERIVATIVES ETF,13416792,CLIENT
27/11/2019,FIXED INCOME DERIVATIVES ETF,432087,HOUSE
27/11/2019,FX DERIVATIVES,24214228,CLIENT
27/11/2019,GC POOLING,437747314,CLIENT
27/11/2019,GC POOLING,2718536123,HOUSE
27/11/2019,OTC IRS,6632150575,CLIENT
27/11/2019,OTC IRS,4776570989,HOUSE
27/11/2019,PRECIOUS METALS DERIVATIVES,25909139,CLIENT
27/11/2019,PRECIOUS METALS DERIVATIVES,155883967,HOUSE
27/11/2019,SUPPLEMENTARY MARGINS,1276929517,CLIENT
27/11/2019,SUPPLEMENTARY MARGINS,861468734,HOUSE
28/11/2019,ASIA COOPERATION PRODUCTS,1777223,CLIENT
28/11/2019,"CASH, REPO, SECLEND BOND",38055499,CLIENT
28/11/2019,"CASH, REPO, SECLEND BOND",986080528,HOUSE
28/11/2019,"CASH, REPO, SECLEND EQUITY",588059056,CLIENT
28/11/2019,"CASH, REPO, SECLEND EQUITY",373139242,HOUSE
28/11/2019,COMMODITY DERIVATIVES,4720169,CLIENT
28/11/2019,COMMODITY DERIVATIVES,4046472,HOUSE
28/11/2019,EQUITY DERIVATIVES,12902353908,CLIENT
28/11/2019,EQUITY DERIVATIVES,6184895964,HOUSE
28/11/2019,FIXED INCOME DERIVATIVES,7010249225,CLIENT
28/11/2019,FIXED INCOME DERIVATIVES,745812872,HOUSE
28/11/2019,FIXED INCOME DERIVATIVES ETF,13097207,CLIENT
28/11/2019,FIXED INCOME DERIVATIVES ETF,428863,HOUSE
28/11/2019,FX DERIVATIVES,24229116,CLIENT
28/11/2019,GC POOLING,399721884,CLIENT
28/11/2019,GC POOLING,3050179989,HOUSE
28/11/2019,OTC IRS,6599307222,CLIENT
28/11/2019,OTC IRS,4752386599,HOUSE
28/11/2019,PRECIOUS METALS DERIVATIVES,22689758,CLIENT
28/11/2019,PRECIOUS METALS DERIVATIVES,157103652,HOUSE
28/11/2019,SUPPLEMENTARY MARGINS,1276929517,CLIENT
28/11/2019,SUPPLEMENTARY MARGINS,861468734,HOUSE
29/11/2019,ASIA COOPERATION PRODUCTS,4112012,CLIENT
29/11/2019,"CASH, REPO, SECLEND BOND",36837686,CLIENT
29/11/2019,"CASH, REPO, SECLEND BOND",1087563077,HOUSE
29/11/2019,"CASH, REPO, SECLEND EQUITY",540774696,CLIENT
29/11/2019,"CASH, REPO, SECLEND EQUITY",376873073,HOUSE
29/11/2019,COMMODITY DERIVATIVES,4560522,CLIENT
29/11/2019,COMMODITY DERIVATIVES,3910648,HOUSE
29/11/2019,EQUITY DERIVATIVES,12939068707,CLIENT
29/11/2019,EQUITY DERIVATIVES,6128243670,HOUSE
29/11/2019,FIXED INCOME DERIVATIVES,7293784073,CLIENT
29/11/2019,FIXED INCOME DERIVATIVES,763003523,HOUSE
29/11/2019,FIXED INCOME DERIVATIVES ETF,12804737,CLIENT
29/11/2019,FIXED INCOME DERIVATIVES ETF,447029,HOUSE
29/11/2019,FX DERIVATIVES,24094130,CLIENT
29/11/2019,GC POOLING,437135368,CLIENT
29/11/2019,GC POOLING,2247565587,HOUSE
29/11/2019,OTC IRS,6544120507,CLIENT
29/11/2019,OTC IRS,4727145390,HOUSE
29/11/2019,PRECIOUS METALS DERIVATIVES,16658701,CLIENT
29/11/2019,PRECIOUS METALS DERIVATIVES,141443577,HOUSE
29/11/2019,SUPPLEMENTARY MARGINS,1239005943,CLIENT
29/11/2019,SUPPLEMENTARY MARGINS,882160168,HOUSE
02/12/2019,ASIA COOPERATION PRODUCTS,6072654,CLIENT
02/12/2019,"CASH, REPO, SECLEND BOND",40158468,CLIENT
02/12/2019,"CASH, REPO, SECLEND BOND",1147537033,HOUSE
02/12/2019,"CASH, REPO, SECLEND EQUITY",768563073,CLIENT
02/12/2019,"CASH, REPO, SECLEND EQUITY",447947336,HOUSE
02/12/2019,COMMODITY DERIVATIVES,3941847,CLIENT
02/12/2019,COMMODITY DERIVATIVES,3365144,HOUSE
02/12/2019,EQUITY DERIVATIVES,12192939413,CLIENT
02/12/2019,EQUITY DERIVATIVES,6128844021,HOUSE
02/12/2019,FIXED INCOME DERIVATIVES,6643963535,CLIENT
02/12/2019,FIXED INCOME DERIVATIVES,735558089,HOUSE
02/12/2019,FIXED INCOME DERIVATIVES ETF,14129812,CLIENT
02/12/2019,FIXED INCOME DERIVATIVES ETF,480528,HOUSE
02/12/2019,FX DERIVATIVES,24082586,CLIENT
02/12/2019,GC POOLING,414702164,CLIENT
02/12/2019,GC POOLING,2701979190,HOUSE
02/12/2019,OTC IRS,6419589303,CLIENT
02/12/2019,OTC IRS,4657895478,HOUSE
02/12/2019,PRECIOUS METALS DERIVATIVES,15133499,CLIENT
02/12/2019,PRECIOUS METALS DERIVATIVES,142459249,HOUSE
02/12/2019,SUPPLEMENTARY MARGINS,1198304899,CLIENT
02/12/2019,SUPPLEMENTARY MARGINS,869487305,HOUSE
03/12/2019,ASIA COOPERATION PRODUCTS,14766405,CLIENT
03/12/2019,"CASH, REPO, SECLEND BOND",37283266,CLIENT
03/12/2019,"CASH, REPO, SECLEND BOND",1225557423,HOUSE
03/12/2019,"CASH, REPO, SECLEND EQUITY",802183488,CLIENT
03/12/2019,"CASH, REPO, SECLEND EQUITY",464722509,HOUSE
03/12/2019,COMMODITY DERIVATIVES,2118336,CLIENT
03/12/2019,COMMODITY DERIVATIVES,1823978,HOUSE
03/12/2019,EQUITY DERIVATIVES,12426971271,CLIENT
03/12/2019,EQUITY DERIVATIVES,6126135702,HOUSE
03/12/2019,FIXED INCOME DERIVATIVES,6695608178,CLIENT
03/12/2019,FIXED INCOME DERIVATIVES,710614558,HOUSE
03/12/2019,FIXED INCOME DERIVATIVES ETF,14584833,CLIENT
03/12/2019,FIXED INCOME DERIVATIVES ETF,491788,HOUSE
03/12/2019,FX DERIVATIVES,24066856,CLIENT
03/12/2019,GC POOLING,432609126,CLIENT
03/12/2019,GC POOLING,2692490728,HOUSE
03/12/2019,OTC IRS,6587723710,CLIENT
03/12/2019,OTC IRS,4748760638,HOUSE
